Date,Place,Opp,Result,TmScore,OppScore,FG,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,FGOpp,FGAOpp,FG%Opp,3POpp,3PAOpp,3P%Opp,FTOpp,FTAOpp,FT%Opp,ORBOpp,TRBOpp,ASTOpp,STLOpp,BLKOpp,TOVOpp,PFOpp,Team
2021-02-17,0,Butler,W,73,57,22,49,0.449,5,18,0.278,24,27,0.889,8,39,8,4,3,14,15,19,56,0.339,7,24,0.292,12,18,0.667,5,24,10,10,1,10,21,marquette
2021-02-24,0,UNC,W,83,70,29,56,0.518,9,24,0.375,16,20,0.8,7,31,15,6,3,16,17,25,60,0.417,5,18,0.278,15,22,0.682,12,33,13,10,2,19,20,marquette
2021-02-27,0,UConn,L,62,80,22,56,0.393,4,16,0.25,14,21,0.667,10,28,8,3,2,14,15,33,64,0.516,6,21,0.286,8,9,0.889,8,33,12,5,3,7,23,marquette
2021-03-02,0,DePaul,W,77,71,26,55,0.473,6,23,0.261,19,25,0.76,3,32,11,5,4,14,14,29,71,0.408,5,21,0.238,8,11,0.727,11,34,12,5,5,11,23,marquette
2021-03-06,1,Xavier,W,66,59,25,49,0.51,4,14,0.286,12,15,0.8,4,29,14,4,2,11,16,23,57,0.404,4,24,0.167,9,12,0.75,6,27,11,8,2,8,18,marquette
2021-03-10,2,Georgetown,L,49,68,21,58,0.362,5,24,0.208,2,4,0.5,5,28,7,5,4,15,18,24,61,0.393,4,19,0.211,16,22,0.727,13,42,9,10,2,12,10,marquette
2020-11-27,1,Arkansas State,W,70,56,29,66,0.439,5,25,0.2,7,9,0.778,6,34,16,11,10,14,17,21,55,0.382,3,12,0.25,11,23,0.478,6,36,8,9,4,18,13,marshall
2020-12-03,0,Wright State,W,80,64,26,60,0.433,6,22,0.273,22,27,0.815,8,40,10,10,1,14,24,23,61,0.377,7,18,0.389,11,24,0.458,10,35,9,6,2,15,22,marshall
2020-12-09,0,College of Charleston,W,84,72,31,56,0.554,12,21,0.571,10,16,0.625,3,31,17,5,6,11,17,23,60,0.383,12,31,0.387,14,17,0.824,5,26,13,6,4,8,15,marshall
2020-12-13,1,Ohio,W,81,67,30,55,0.545,5,21,0.238,16,22,0.727,10,31,12,9,6,15,18,22,55,0.4,7,20,0.35,16,20,0.8,11,29,13,10,2,17,19,marshall
2020-12-16,1,Toledo,L,87,96,31,69,0.449,11,34,0.324,14,17,0.824,5,36,22,6,10,18,19,34,75,0.453,10,30,0.333,18,23,0.783,12,45,17,10,1,15,18,marshall
2020-12-20,1,Robert Morris,W,85,71,30,66,0.455,11,29,0.379,14,16,0.875,12,38,18,15,6,19,8,28,69,0.406,9,17,0.529,6,8,0.75,13,34,13,15,6,23,13,marshall
2020-12-22,1,UNC Asheville,W,88,67,32,62,0.516,12,28,0.429,12,16,0.75,7,34,19,6,9,12,18,27,61,0.443,9,26,0.346,4,12,0.333,9,28,12,5,1,20,19,marshall
2021-01-01,0,Louisiana Tech,L,68,75,25,64,0.391,8,31,0.258,10,15,0.667,7,33,15,5,3,8,19,27,58,0.466,7,21,0.333,14,26,0.538,7,37,9,5,3,8,13,marshall
2021-01-02,0,Louisiana Tech,W,80,73,28,63,0.444,10,30,0.333,14,21,0.667,10,37,19,5,1,10,20,24,60,0.4,4,19,0.211,21,30,0.7,9,35,5,5,0,10,19,marshall
2021-01-15,0,Western Kentucky,L,73,81,30,71,0.423,11,28,0.393,2,5,0.4,11,29,20,8,7,13,18,28,59,0.475,6,16,0.375,19,21,0.905,13,43,11,5,8,19,13,marshall
2021-01-17,1,Western Kentucky,L,67,69,26,70,0.371,8,33,0.242,7,9,0.778,10,33,10,8,8,7,15,25,55,0.455,7,11,0.636,12,16,0.75,9,41,8,4,3,15,14,marshall
2021-01-22,0,Florida International,W,79,66,31,58,0.534,3,13,0.231,14,21,0.667,3,34,13,11,3,10,6,26,66,0.394,12,36,0.333,2,4,0.5,9,33,18,9,2,17,19,marshall
2021-01-23,0,Florida International,W,89,72,33,71,0.465,7,18,0.389,16,18,0.889,15,37,14,8,2,4,11,27,58,0.466,11,35,0.314,7,11,0.636,8,30,16,3,1,16,15,marshall
2021-02-05,0,Old Dominion,L,81,82,28,58,0.483,9,24,0.375,16,27,0.593,7,25,17,8,8,9,15,35,76,0.461,2,13,0.154,10,14,0.714,22,47,17,4,3,11,20,marshall
2021-02-06,0,Old Dominion,W,87,67,33,63,0.524,13,27,0.481,8,13,0.615,4,39,22,3,1,10,21,23,65,0.354,3,21,0.143,18,28,0.643,13,39,13,7,4,8,12,marshall
2021-02-12,1,Middle Tennessee,W,107,79,42,71,0.592,15,27,0.556,8,12,0.667,5,37,23,6,3,8,10,30,69,0.435,12,33,0.364,7,14,0.5,6,31,13,5,0,10,15,marshall
2021-02-13,1,Middle Tennessee,W,96,85,37,61,0.607,10,28,0.357,12,14,0.857,6,26,22,7,7,15,11,33,66,0.5,12,24,0.5,7,9,0.778,10,28,12,10,1,15,14,marshall
2021-02-26,1,North Texas,L,65,77,23,56,0.411,10,26,0.385,9,13,0.692,4,20,12,7,3,13,16,29,51,0.569,5,12,0.417,14,20,0.7,5,35,12,11,4,18,15,marshall
2021-02-27,1,North Texas,W,73,72,26,53,0.491,10,18,0.556,11,20,0.55,6,28,10,12,2,13,10,26,57,0.456,14,29,0.483,6,7,0.857,7,27,16,6,3,17,17,marshall
2021-03-05,1,Charlotte,W,75,67,31,63,0.492,9,26,0.346,4,5,0.8,6,33,14,6,8,10,12,26,60,0.433,5,19,0.263,10,17,0.588,7,31,8,8,3,10,9,marshall
2021-03-06,1,Charlotte,W,75,66,26,59,0.441,9,24,0.375,14,14,1,4,31,11,8,6,8,14,25,62,0.403,8,17,0.471,8,14,0.571,7,33,6,7,2,10,17,marshall
2021-03-10,2,Rice,L,68,72,28,67,0.418,10,34,0.294,2,4,0.5,9,31,13,8,4,10,14,25,53,0.472,10,28,0.357,12,14,0.857,5,29,14,4,3,14,11,marshall
2020-11-25,1,Old Dominion,W,85,67,30,63,0.476,10,23,0.435,15,18,0.833,10,41,13,3,3,9,17,25,66,0.379,6,33,0.182,11,16,0.688,14,38,8,5,1,10,21,maryland
2020-11-27,1,Navy,W,82,52,30,44,0.682,8,15,0.533,14,19,0.737,2,29,21,7,3,15,14,22,55,0.4,6,24,0.25,2,4,0.5,4,13,7,5,1,11,15,maryland
2020-11-29,1,Mount St. Mary's,W,79,61,31,52,0.596,7,19,0.368,10,10,1,5,27,14,4,5,10,15,22,51,0.431,8,19,0.421,9,11,0.818,6,19,13,3,2,8,12,maryland
2020-12-04,1,St. Peter's,W,90,57,26,50,0.52,9,23,0.391,29,45,0.644,13,44,19,8,7,16,19,20,62,0.323,8,27,0.296,9,19,0.474,10,29,10,9,4,17,33,maryland
2020-12-09,0,Clemson,L,51,67,20,50,0.4,6,18,0.333,5,11,0.455,6,25,12,5,5,14,13,26,58,0.448,9,20,0.45,6,8,0.75,9,32,8,8,2,9,13,maryland
2020-12-14,1,Rutgers,L,60,74,21,61,0.344,4,20,0.2,14,18,0.778,11,36,10,4,4,9,16,29,60,0.483,9,19,0.474,7,16,0.438,7,35,18,5,5,8,18,maryland
2020-12-22,1,La Salle,W,84,71,30,65,0.462,7,28,0.25,17,24,0.708,13,38,14,7,2,4,10,25,58,0.431,14,29,0.483,7,11,0.636,8,35,13,3,1,13,22,maryland
2020-12-25,0,Purdue,L,70,73,25,58,0.431,10,28,0.357,10,21,0.476,5,28,14,5,3,5,18,26,57,0.456,10,22,0.455,11,17,0.647,9,38,16,3,3,9,18,maryland
2020-12-28,0,Wisconsin,W,70,64,26,52,0.5,6,17,0.353,12,15,0.8,4,31,11,3,5,9,17,24,55,0.436,8,21,0.381,8,15,0.533,7,28,12,3,1,6,15,maryland
2020-12-31,1,Michigan,L,73,84,28,58,0.483,13,22,0.591,4,6,0.667,6,21,14,4,2,10,13,30,51,0.588,6,19,0.316,18,20,0.9,5,29,15,5,6,12,10,maryland
2021-01-04,0,Indiana,L,55,63,20,52,0.385,7,25,0.28,8,15,0.533,6,32,8,4,2,10,18,22,59,0.373,4,22,0.182,15,18,0.833,10,37,10,4,3,9,13,maryland
2021-01-07,1,Iowa,L,67,89,26,60,0.433,12,35,0.343,3,6,0.5,4,28,18,4,1,16,10,36,67,0.537,13,26,0.5,4,6,0.667,6,37,22,9,2,11,10,maryland
2021-01-10,0,Illinois,W,66,63,22,55,0.4,8,20,0.4,14,17,0.824,7,29,8,2,7,10,13,25,61,0.41,5,15,0.333,8,12,0.667,8,34,15,7,2,8,13,maryland
2021-01-15,1,Wingate,W,100,58,32,53,0.604,12,26,0.462,24,34,0.706,1,39,27,3,3,15,16,19,63,0.302,6,24,0.25,14,20,0.7,6,27,6,7,1,12,26,maryland
2021-01-19,0,Michigan,L,63,87,21,51,0.412,4,19,0.211,17,30,0.567,3,22,9,4,1,10,15,29,56,0.518,12,24,0.5,17,22,0.773,5,34,20,6,5,9,22,maryland
2021-01-23,0,Minnesota,W,63,49,19,45,0.422,8,23,0.348,17,29,0.586,6,35,12,5,5,11,20,14,46,0.304,5,23,0.217,16,25,0.64,6,28,8,5,6,11,21,maryland
2021-01-27,1,Wisconsin,L,55,61,19,53,0.358,9,30,0.3,8,9,0.889,3,26,12,6,3,9,13,22,56,0.393,10,26,0.385,7,7,1,7,36,11,4,2,12,15,maryland
2021-02-02,1,Purdue,W,61,60,21,46,0.457,9,25,0.36,10,15,0.667,3,20,13,10,2,10,15,22,50,0.44,4,17,0.235,12,15,0.8,10,32,9,3,1,14,15,maryland
2021-02-05,0,Penn State,L,50,55,17,48,0.354,3,17,0.176,13,16,0.813,5,25,6,6,7,16,16,17,54,0.315,5,23,0.217,16,18,0.889,9,37,10,7,2,13,16,maryland
2021-02-08,1,Ohio State,L,65,73,22,55,0.4,5,19,0.263,16,18,0.889,5,31,11,5,2,12,14,25,56,0.446,10,26,0.385,13,15,0.867,4,27,15,7,5,10,20,maryland
2021-02-14,1,Minnesota,W,72,59,27,51,0.529,10,20,0.5,8,11,0.727,6,34,16,1,3,10,16,19,59,0.322,8,28,0.286,13,18,0.722,12,31,7,6,4,6,15,maryland
2021-02-16,1,Nebraska,W,64,50,23,53,0.434,9,29,0.31,9,10,0.9,6,42,9,5,3,17,13,18,54,0.333,8,28,0.286,6,12,0.5,2,26,8,13,2,11,16,maryland
2021-02-17,1,Nebraska,W,79,71,29,61,0.475,13,33,0.394,8,12,0.667,7,30,18,8,4,4,9,24,56,0.429,13,28,0.464,10,12,0.833,4,30,12,2,2,11,16,maryland
2021-02-21,0,Rutgers,W,68,59,22,47,0.468,6,20,0.3,18,28,0.643,6,30,12,9,1,11,14,21,55,0.382,5,22,0.227,12,14,0.857,7,30,10,6,2,14,22,maryland
2021-02-28,1,Michigan State,W,73,55,21,43,0.488,8,16,0.5,23,24,0.958,2,30,13,3,4,7,16,19,57,0.333,8,28,0.286,9,15,0.6,13,33,13,2,3,8,19,maryland
2021-03-03,0,Northwestern,L,55,60,21,50,0.42,9,26,0.346,4,7,0.571,4,30,13,6,3,15,13,20,55,0.364,10,29,0.345,10,11,0.909,8,31,11,7,3,11,12,maryland
2021-03-07,1,Penn State,L,61,66,23,48,0.479,8,21,0.381,7,13,0.538,1,30,12,5,4,13,19,19,56,0.339,9,26,0.346,19,24,0.792,10,38,10,9,0,9,16,maryland
2021-03-11,2,Michigan State,W,68,57,21,55,0.382,6,20,0.3,20,28,0.714,10,35,10,8,2,11,19,22,53,0.415,4,16,0.25,9,18,0.5,8,36,10,7,3,18,23,maryland
2021-03-12,2,Michigan,L,66,79,26,54,0.481,8,26,0.308,6,8,0.75,4,22,16,1,2,9,10,31,60,0.517,10,22,0.455,7,7,1,9,31,21,6,1,6,8,maryland
2021-03-20,2,UConn,W,63,54,22,43,0.512,9,18,0.5,10,14,0.714,3,27,13,4,4,10,14,21,65,0.323,7,23,0.304,5,12,0.417,21,39,10,6,5,10,17,maryland
2021-03-22,2,Alabama,L,77,96,32,60,0.533,10,27,0.37,3,7,0.429,4,19,17,6,1,8,10,35,66,0.53,16,33,0.485,10,10,1,15,39,19,5,4,9,9,maryland
2020-11-25,0,Georgetown,L,62,70,23,65,0.354,6,24,0.25,10,14,0.714,7,36,13,12,2,16,19,28,75,0.373,7,27,0.259,7,14,0.5,21,56,15,8,3,20,19,maryland-baltimore-county
2020-11-28,0,Saint Francis (PA),W,80,65,27,54,0.5,5,22,0.227,21,27,0.778,7,32,15,6,2,11,18,26,54,0.481,5,13,0.385,8,16,0.5,6,28,11,5,1,15,23,maryland-baltimore-county
2020-12-07,1,George Washington,W,92,81,35,56,0.625,10,21,0.476,12,17,0.706,7,30,20,4,5,20,18,28,66,0.424,10,21,0.476,15,21,0.714,15,29,11,10,1,14,16,maryland-baltimore-county
2020-12-08,1,Delaware,W,76,61,26,49,0.531,7,15,0.467,17,25,0.68,6,32,12,2,2,13,17,20,54,0.37,6,23,0.261,15,18,0.833,5,25,8,3,3,8,21,maryland-baltimore-county
2020-12-13,0,Coppin State,W,66,49,23,59,0.39,3,19,0.158,17,24,0.708,13,49,11,10,1,19,16,18,59,0.305,7,31,0.226,6,9,0.667,4,29,11,9,3,18,20,maryland-baltimore-county
2020-12-19,0,Albany (NY),W,65,64,23,53,0.434,8,21,0.381,11,20,0.55,11,39,13,6,1,15,18,24,62,0.387,6,19,0.316,10,13,0.769,8,26,14,4,2,9,18,maryland-baltimore-county
2020-12-20,0,Albany (NY),W,65,60,20,47,0.426,7,18,0.389,18,29,0.621,6,36,10,2,7,17,18,20,62,0.323,6,22,0.273,14,19,0.737,6,29,9,6,2,10,23,maryland-baltimore-county
2020-12-27,1,Binghamton,W,74,67,26,59,0.441,12,23,0.522,10,17,0.588,9,34,16,9,1,9,15,22,53,0.415,12,25,0.48,11,16,0.688,7,35,9,4,3,13,15,maryland-baltimore-county
2020-12-28,1,Binghamton,L,69,75,25,55,0.455,7,18,0.389,12,17,0.706,2,21,9,8,1,11,15,25,62,0.403,15,36,0.417,10,11,0.909,15,41,14,4,2,15,18,maryland-baltimore-county
2021-01-09,0,New Hampshire,W,69,54,22,58,0.379,7,22,0.318,18,19,0.947,8,36,6,4,2,11,19,20,58,0.345,6,24,0.25,8,13,0.615,10,35,7,3,4,11,17,maryland-baltimore-county
2021-01-10,0,New Hampshire,W,68,66,26,50,0.52,2,12,0.167,14,18,0.778,3,27,5,4,2,8,19,23,59,0.39,9,21,0.429,11,15,0.733,11,31,14,4,1,7,18,maryland-baltimore-county
2021-01-16,1,Hartford,L,63,70,22,61,0.361,6,28,0.214,13,19,0.684,13,36,11,4,2,15,17,27,57,0.474,6,21,0.286,10,15,0.667,8,35,11,10,4,12,19,maryland-baltimore-county
2021-01-17,1,Hartford,W,57,49,20,58,0.345,2,21,0.095,15,20,0.75,11,38,8,1,0,7,14,17,53,0.321,8,29,0.276,7,10,0.7,5,33,9,3,1,11,20,maryland-baltimore-county
2021-01-31,0,NJIT,L,65,69,23,57,0.404,12,26,0.462,7,10,0.7,8,36,11,7,1,17,19,27,54,0.5,6,18,0.333,9,18,0.5,5,30,8,8,8,11,15,maryland-baltimore-county
2021-02-02,0,NJIT,W,75,71,25,46,0.543,3,11,0.273,22,25,0.88,4,34,5,1,0,13,20,26,66,0.394,6,27,0.222,13,20,0.65,13,31,10,7,1,4,20,maryland-baltimore-county
2021-02-07,0,Stony Brook,W,71,65,24,56,0.429,10,23,0.435,13,21,0.619,11,38,13,10,3,13,14,21,62,0.339,8,28,0.286,15,19,0.789,14,37,11,5,10,12,18,maryland-baltimore-county
2021-02-08,0,Stony Brook,W,60,48,22,51,0.431,9,23,0.391,7,9,0.778,8,35,13,4,0,12,9,16,50,0.32,8,25,0.32,8,8,1,3,24,12,5,2,10,13,maryland-baltimore-county
2021-02-18,1,Vermont,L,71,80,26,58,0.448,8,22,0.364,11,18,0.611,6,22,11,4,0,8,16,29,53,0.547,10,21,0.476,12,12,1,4,31,11,3,0,10,18,maryland-baltimore-county
2021-02-19,1,Vermont,W,66,55,19,51,0.373,5,18,0.278,23,32,0.719,4,33,7,3,1,8,19,18,52,0.346,4,22,0.182,15,19,0.789,2,31,6,3,2,11,22,maryland-baltimore-county
2021-03-06,1,UMass-Lowell,L,77,79,26,56,0.464,10,21,0.476,15,21,0.714,9,29,10,1,2,12,16,28,56,0.5,13,27,0.481,10,13,0.769,3,23,11,3,3,9,20,maryland-baltimore-county
2020-12-11,1,Northeastern,W,94,79,34,68,0.5,9,23,0.391,17,27,0.63,9,27,16,6,2,9,22,26,49,0.531,5,13,0.385,22,28,0.786,5,30,12,6,1,17,25,massachusetts
2020-12-13,0,Northeastern,L,75,78,26,62,0.419,7,20,0.35,16,21,0.762,5,33,8,9,2,14,22,24,54,0.444,7,21,0.333,23,30,0.767,5,33,19,7,1,14,19,massachusetts
2020-12-16,0,La Salle,W,85,66,29,60,0.483,11,28,0.393,16,23,0.696,8,32,19,7,2,11,14,27,58,0.466,8,19,0.421,4,10,0.4,6,29,12,5,4,15,20,massachusetts
2020-12-21,1,Bryant,L,88,93,27,69,0.391,9,34,0.265,25,29,0.862,12,30,20,10,7,13,22,32,55,0.582,9,21,0.429,20,26,0.769,6,35,18,7,6,22,23,massachusetts
2020-12-30,1,George Mason,L,92,93,25,65,0.385,10,30,0.333,32,44,0.727,8,40,16,7,4,16,28,32,68,0.471,7,16,0.438,22,36,0.611,7,41,19,11,8,16,34,massachusetts
2021-01-09,1,La Salle,W,83,67,26,56,0.464,9,25,0.36,22,32,0.688,11,42,19,4,6,15,12,28,68,0.412,7,24,0.292,4,9,0.444,8,30,11,10,2,12,23,massachusetts
2021-01-13,1,Rhode Island,W,80,78,27,67,0.403,6,30,0.2,20,24,0.833,5,31,19,16,8,12,16,29,66,0.439,9,21,0.429,11,21,0.524,11,41,20,6,3,20,16,massachusetts
2021-01-17,0,Fordham,W,65,46,20,59,0.339,10,28,0.357,15,18,0.833,10,33,12,3,1,9,13,19,51,0.373,2,11,0.182,6,15,0.4,7,34,8,7,3,12,17,massachusetts
2021-01-24,1,Davidson,L,60,69,20,56,0.357,8,22,0.364,12,16,0.75,5,26,12,5,2,9,14,27,52,0.519,5,18,0.278,10,12,0.833,4,31,18,5,6,11,18,massachusetts
2021-02-03,1,Fordham,W,60,54,20,57,0.351,8,32,0.25,12,19,0.632,11,33,14,11,4,13,18,22,48,0.458,3,14,0.214,7,14,0.5,4,32,13,6,1,16,15,massachusetts
2021-02-06,0,Rhode Island,W,75,63,31,69,0.449,9,24,0.375,4,5,0.8,9,34,18,7,6,13,13,27,66,0.409,0,10,0,9,14,0.643,12,39,16,9,7,14,11,massachusetts
2021-02-23,0,Richmond,L,65,79,24,55,0.436,7,27,0.259,10,15,0.667,5,30,11,2,8,11,19,28,59,0.475,7,20,0.35,16,24,0.667,5,32,17,7,3,6,15,massachusetts
2021-03-01,0,Saint Louis,L,57,78,21,50,0.42,8,23,0.348,7,10,0.7,6,22,13,7,3,17,14,30,60,0.5,6,10,0.6,12,15,0.8,12,31,21,10,3,11,13,massachusetts
2021-03-04,2,St. Joseph's,W,100,66,40,72,0.556,15,38,0.395,5,9,0.556,11,47,20,8,2,8,11,22,65,0.338,11,37,0.297,11,13,0.846,7,25,11,6,2,12,13,massachusetts
2021-03-05,2,Saint Louis,L,72,86,24,55,0.436,6,21,0.286,18,23,0.783,3,22,7,8,4,8,23,30,61,0.492,4,11,0.364,22,27,0.815,13,43,15,3,3,13,18,massachusetts
2020-11-25,2,San Francisco,W,76,68,22,42,0.524,5,12,0.417,27,41,0.659,9,34,14,5,3,19,22,23,61,0.377,5,26,0.192,17,21,0.81,11,26,6,6,2,15,31,massachusetts-lowell
2020-11-28,2,Illinois State,L,72,82,25,58,0.431,5,23,0.217,17,27,0.63,7,34,7,5,4,13,19,31,67,0.463,8,27,0.296,12,17,0.706,7,33,8,6,3,8,23,massachusetts-lowell
2020-11-29,0,Ohio State,L,64,74,21,56,0.375,11,30,0.367,11,14,0.786,6,25,15,3,5,12,24,22,55,0.4,4,18,0.222,26,33,0.788,10,36,10,6,4,9,18,massachusetts-lowell
2020-12-03,2,NC State,L,59,90,21,53,0.396,3,15,0.2,14,23,0.609,11,34,11,5,1,16,20,34,65,0.523,12,28,0.429,10,18,0.556,11,33,18,10,3,10,19,massachusetts-lowell
2020-12-21,1,Vermont,W,73,65,23,48,0.479,11,23,0.478,16,25,0.64,3,28,15,7,4,15,25,21,51,0.412,8,26,0.308,15,25,0.6,7,31,10,3,1,16,21,massachusetts-lowell
2020-12-22,1,Vermont,L,53,62,19,46,0.413,7,18,0.389,8,12,0.667,4,30,8,1,3,21,29,19,54,0.352,2,17,0.118,22,26,0.846,7,27,5,4,0,11,17,massachusetts-lowell
2020-12-27,0,Stony Brook,L,58,73,20,47,0.426,4,14,0.286,14,24,0.583,6,30,11,4,5,14,17,26,56,0.464,7,22,0.318,14,21,0.667,7,31,17,6,1,10,23,massachusetts-lowell
2020-12-28,0,Stony Brook,L,64,71,21,55,0.382,4,21,0.19,18,21,0.857,11,37,8,9,2,17,23,25,54,0.463,5,15,0.333,16,28,0.571,9,31,12,10,4,11,19,massachusetts-lowell
2021-01-02,1,NJIT,L,67,73,23,52,0.442,4,10,0.4,17,26,0.654,8,31,8,4,4,19,30,20,49,0.408,6,14,0.429,27,36,0.75,9,29,10,5,2,17,26,massachusetts-lowell
2021-01-03,1,NJIT,W,74,60,30,62,0.484,5,16,0.313,9,19,0.474,11,42,15,0,3,11,24,18,55,0.327,3,15,0.2,21,30,0.7,8,27,6,6,4,6,18,massachusetts-lowell
2021-01-09,1,Hartford,W,71,62,25,47,0.532,3,12,0.25,18,25,0.72,4,26,12,9,5,14,12,24,50,0.48,6,20,0.3,8,12,0.667,3,24,9,7,0,18,23,massachusetts-lowell
2021-01-10,1,Hartford,L,58,75,25,60,0.417,5,21,0.238,3,6,0.5,12,35,13,6,2,19,17,26,54,0.481,6,23,0.261,17,21,0.81,4,24,10,9,1,10,16,massachusetts-lowell
2021-01-16,0,Binghamton,W,92,78,32,51,0.627,10,19,0.526,18,28,0.643,6,35,16,5,6,13,17,27,69,0.391,10,33,0.303,14,18,0.778,11,25,13,4,2,8,21,massachusetts-lowell
2021-01-17,0,Binghamton,W,77,67,26,62,0.419,9,20,0.45,16,19,0.842,12,33,14,8,3,7,18,23,50,0.46,9,19,0.474,12,18,0.667,8,33,8,5,6,14,17,massachusetts-lowell
2021-02-05,0,New Hampshire,W,74,69,27,50,0.54,7,12,0.583,13,17,0.765,3,29,12,6,5,12,17,26,54,0.481,8,20,0.4,9,18,0.5,3,19,15,4,2,10,21,massachusetts-lowell
2021-02-06,0,New Hampshire,L,63,74,24,60,0.4,4,12,0.333,11,14,0.786,6,25,9,7,4,6,16,24,56,0.429,8,18,0.444,18,22,0.818,10,39,10,3,4,11,9,massachusetts-lowell
2021-02-12,0,Albany (NY),W,79,71,32,53,0.604,8,16,0.5,7,11,0.636,5,27,21,5,7,16,19,28,65,0.431,7,17,0.412,8,15,0.533,10,25,12,4,0,9,15,massachusetts-lowell
2021-02-13,0,Albany (NY),L,69,81,26,62,0.419,7,25,0.28,10,21,0.476,10,38,12,6,8,19,21,26,63,0.413,6,18,0.333,23,26,0.885,8,36,13,14,2,13,22,massachusetts-lowell
2021-02-20,1,New Hampshire,L,67,69,21,54,0.389,7,23,0.304,18,28,0.643,12,36,11,5,3,14,17,26,56,0.464,4,17,0.235,13,20,0.65,7,28,10,9,7,7,18,massachusetts-lowell
2021-02-27,2,Stony Brook,W,64,62,24,56,0.429,5,17,0.294,11,20,0.55,7,22,9,9,0,15,22,20,49,0.408,8,22,0.364,14,19,0.737,11,32,5,5,6,19,21,massachusetts-lowell
2021-02-28,0,New Hampshire,W,72,64,27,49,0.551,6,13,0.462,12,18,0.667,6,36,10,0,4,11,22,21,60,0.35,5,20,0.25,17,25,0.68,9,28,10,6,1,1,18,massachusetts-lowell
2021-03-06,0,UMBC,W,79,77,28,56,0.5,13,27,0.481,10,13,0.769,3,23,11,3,3,9,20,26,56,0.464,10,21,0.476,15,21,0.714,9,29,10,1,2,12,16,massachusetts-lowell
2021-03-13,0,Hartford,L,50,64,18,61,0.295,7,34,0.206,7,9,0.778,10,37,5,3,5,14,18,20,55,0.364,3,18,0.167,21,25,0.84,7,33,7,9,4,8,15,massachusetts-lowell
2020-11-25,0,Nebraska,L,55,102,21,55,0.382,7,22,0.318,6,14,0.429,9,30,10,3,5,25,26,36,72,0.5,10,24,0.417,20,29,0.69,14,40,19,16,4,9,15,mcneese-state
2020-12-02,1,Dallas Christian,W,140,37,50,84,0.595,21,39,0.538,19,29,0.655,12,61,37,18,5,10,13,15,75,0.2,5,37,0.135,2,9,0.222,12,30,7,4,3,26,20,mcneese-state
2020-12-04,0,Stephen F. Austin,L,76,86,24,45,0.533,8,18,0.444,20,27,0.741,5,24,15,9,5,26,29,31,55,0.564,2,6,0.333,22,32,0.688,7,24,16,8,3,16,22,mcneese-state
2020-12-12,1,Carver College,W,96,53,38,67,0.567,8,22,0.364,12,20,0.6,8,40,22,14,0,17,27,12,47,0.255,2,11,0.182,27,40,0.675,10,36,5,6,2,27,23,mcneese-state
2020-12-14,1,Arlington Baptist,W,110,64,45,84,0.536,9,27,0.333,11,15,0.733,20,45,31,8,1,7,11,27,54,0.5,6,12,0.5,4,7,0.571,3,21,13,3,3,21,14,mcneese-state
2020-12-15,1,Arlington Baptist,W,114,50,46,79,0.582,16,37,0.432,6,10,0.6,16,50,28,14,1,11,4,21,62,0.339,6,22,0.273,2,2,1,5,22,7,4,1,19,8,mcneese-state
2020-12-19,0,Louisiana,L,65,75,23,63,0.365,2,15,0.133,17,26,0.654,8,36,8,7,1,7,21,28,56,0.5,7,18,0.389,12,24,0.5,6,40,16,3,9,17,24,mcneese-state
2020-12-29,1,Champion Christian,W,94,36,38,73,0.521,6,16,0.375,12,22,0.545,16,44,21,11,1,8,12,16,50,0.32,2,14,0.143,2,4,0.5,4,26,8,4,4,27,21,mcneese-state
2020-12-30,1,Champion Christian,W,91,76,37,68,0.544,8,19,0.421,9,14,0.643,13,33,26,8,2,9,9,32,57,0.561,8,17,0.471,4,8,0.5,6,25,15,6,3,15,15,mcneese-state
2021-01-02,1,Central Arkansas,L,67,81,18,56,0.321,9,23,0.391,22,33,0.667,9,28,13,7,1,13,21,29,59,0.492,6,17,0.353,17,23,0.739,11,44,13,7,4,18,26,mcneese-state
2021-01-09,1,Northwestern State,L,75,78,30,60,0.5,7,19,0.368,8,17,0.471,12,34,22,5,0,12,21,28,53,0.528,6,14,0.429,16,23,0.696,3,24,15,9,4,8,22,mcneese-state
2021-01-13,0,Incarnate Word,L,61,83,23,48,0.479,5,17,0.294,10,13,0.769,3,20,17,2,0,14,14,30,52,0.577,16,27,0.593,7,9,0.778,5,25,24,8,3,12,11,mcneese-state
2021-01-16,0,New Orleans,L,84,99,30,56,0.536,8,22,0.364,16,23,0.696,4,31,19,1,6,15,15,41,83,0.494,11,30,0.367,6,9,0.667,14,37,28,7,4,8,21,mcneese-state
2021-01-20,1,Southeastern Louisiana,L,88,92,32,50,0.64,9,16,0.563,15,20,0.75,5,21,21,5,3,14,18,32,59,0.542,11,26,0.423,17,22,0.773,8,23,17,5,1,9,17,mcneese-state
2021-01-23,0,Houston Christian,W,74,71,29,60,0.483,7,21,0.333,9,10,0.9,9,29,15,10,0,17,14,27,59,0.458,10,28,0.357,7,8,0.875,6,26,20,11,7,17,15,mcneese-state
2021-01-27,0,Nicholls State,L,69,76,28,61,0.459,8,22,0.364,5,10,0.5,8,31,20,7,0,18,18,27,59,0.458,11,27,0.407,11,20,0.55,10,30,12,13,3,14,11,mcneese-state
